OrderID;Date;CustomerID;ProdNumber;Quantity
2445;11/06/21;2087;EB520;5
2446;11/06/21;338;EB520;3
2447;11/06/21;907;DS306;5
2448;11/06/21;626;DK209;3
2449;11/06/21;202;RS704;3
2450;11/06/21;16;RS707;3
2451;12/06/21;2068;RK602;3
2452;12/06/21;645;DS303;5
2453;12/06/21;534;BP109;5
2454;12/06/21;1111;EB513;4
2455;12/06/21;48;TV804;3
2456;12/06/21;1249;EB507;3
2457;12/06/21;1778;BP102;3
2458;13/06/21;1776;DS307;1
2459;13/06/21;1704;DK208;2
2460;13/06/21;661;RS705;5
2461;13/06/21;909;EB514;5
2462;13/06/21;1524;RS703;5
2463;13/06/21;583;TV805;4
2464;13/06/21;575;RK606;5
2465;14/06/21;432;EB504;2
2466;14/06/21;501;EB502;4
2467;14/06/21;1957;DS302;3
2468;14/06/21;1637;BP108;3
2469;14/06/21;1319;EB517;3
2470;14/06/21;1902;RS703;3
2471;15/06/21;1349;EB502;3
2472;15/06/21;807;EB503;2
2473;15/06/21;820;TV813;2
2474;15/06/21;1032;EB517;3
2475;15/06/21;2111;BP107;5
2476;15/06/21;370;DS305;3
2477;15/06/21;1921;BP105;3
2478;15/06/21;1890;EB518;6
2479;16/06/21;717;DS306;5
2480;16/06/21;398;RS703;6
2481;16/06/21;977;EB507;4
2482;17/06/21;1010;BP107;3
2483;17/06/21;669;EB514;3
2484;17/06/21;1432;TV805;3
2485;17/06/21;1707;BP109;4
2486;17/06/21;766;EB508;5
2487;17/06/21;1117;TV808;4
2488;17/06/21;1430;BP106;4
2489;17/06/21;1201;RK603;4
2490;17/06/21;2021;DK205;2
2491;17/06/21;1822;TV810;4
2492;18/06/21;2003;TV810;5
2493;18/06/21;914;RS705;6
2494;18/06/21;685;RS702;2
2495;18/06/21;1324;EB507;1
2496;18/06/21;198;EB503;4
2497;19/06/21;611;DK205;4
2498;19/06/21;1131;BP104;2
2499;19/06/21;1541;TV803;6
2500;19/06/21;1481;RK604;5
2501;19/06/21;1013;DK202;2
2502;20/06/21;1382;TV806;4
2503;20/06/21;1676;TV806;1
2504;20/06/21;1042;TV809;3
2505;21/06/21;1138;BP110;5
2506;21/06/21;1484;TV802;4
2507;21/06/21;1756;DS301;2
2508;21/06/21;909;BP110;2
2509;21/06/21;474;RS705;5
2510;21/06/21;1092;DK206;5
2511;21/06/21;1337;BP109;3
2512;21/06/21;1547;RK602;5
2513;21/06/21;309;RS704;2
2514;21/06/21;1552;DS305;6
2515;21/06/21;1109;TV804;2
2516;22/06/21;2119;BP107;4
2517;22/06/21;522;RS707;5
2518;22/06/21;973;BP102;1
2519;22/06/21;599;EB513;4
2520;22/06/21;793;DK203;2
2521;22/06/21;904;EB503;4
2522;22/06/21;125;RK602;1
2523;23/06/21;1197;EB505;4
2524;23/06/21;22;BP104;3
2525;23/06/21;152;EB503;5
2526;23/06/21;466;DK208;3
2527;24/06/21;783;DK208;6
2528;24/06/21;1731;DS307;3
2529;24/06/21;1554;EB502;3
2530;24/06/21;1310;TV809;3
2531;24/06/21;867;BP107;2
2532;24/06/21;28;DS306;3
2533;25/06/21;985;RS702;1
2534;25/06/21;1050;EB513;5
2535;25/06/21;228;RS706;2
2536;26/06/21;1177;EB503;6
2537;26/06/21;1101;EB506;5
2538;26/06/21;1494;RK607;2
2539;26/06/21;931;EB505;3
2540;27/06/21;859;DS305;6
2541;27/06/21;1851;DK209;4
2542;27/06/21;1351;DS302;1
2543;27/06/21;654;EB521;3
2544;28/06/21;277;DK202;3
2545;28/06/21;625;DS303;5
2546;28/06/21;772;EB512;4
2547;28/06/21;614;TV805;4
2548;29/06/21;449;TV804;3
2549;29/06/21;88;BP102;1
2550;29/06/21;1500;DK201;5
2551;29/06/21;33;BP105;4
2552;29/06/21;1743;EB508;3
2553;29/06/21;341;EB502;5
2554;29/06/21;261;BP105;2
2555;30/06/21;1951;TV806;1
2556;30/06/21;887;EB516;4
2557;30/06/21;740;DK209;2
2558;30/06/21;1958;DK201;3
2559;30/06/21;2097;EB518;3
2560;30/06/21;849;RS706;2
2561;30/06/21;1774;EB521;5
2562;30/06/21;1244;DS303;6
2563;01/07/21;2043;BP107;3
2564;01/07/21;1200;RK605;2
2565;01/07/21;645;EB511;3
2566;01/07/21;894;TV802;2
2567;01/07/21;983;EB511;2
2568;01/07/21;40;EB501;1
2569;01/07/21;1915;RK605;2
2570;01/07/21;490;EB521;4
2571;01/07/21;634;TV812;5
2572;02/07/21;222;TV813;2
2573;02/07/21;378;EB505;5
2574;02/07/21;404;TV808;2
2575;03/07/21;1981;TV808;4
2576;03/07/21;624;BP105;4
2577;03/07/21;1024;TV805;4
2578;03/07/21;106;BP109;3
2579;03/07/21;904;TV803;2
2580;03/07/21;1337;DS303;3
2581;04/07/21;1804;EB503;3
2582;05/07/21;1706;RK605;2
2583;05/07/21;506;DS303;5
2584;06/07/21;474;BP109;2
2585;06/07/21;282;RK602;3
2586;06/07/21;78;EB503;4
2587;06/07/21;421;DS303;3
2588;06/07/21;987;DK209;4
2589;07/07/21;434;EB519;4
2590;07/07/21;1953;TV801;6
2591;07/07/21;1930;RK604;2
2592;07/07/21;94;EB518;5
2593;07/07/21;1834;BP105;3
2594;08/07/21;119;BP109;5
2595;08/07/21;732;DS302;4
2596;08/07/21;263;DK202;4
2597;08/07/21;364;BP106;2
2598;08/07/21;1013;EB508;2
2599;08/07/21;398;TV802;4
2600;09/07/21;150;BP109;2
2601;09/07/21;127;DS305;6
2602;09/07/21;883;EB507;2
2603;09/07/21;1392;RK605;5
2604;09/07/21;733;TV811;6
2605;09/07/21;1842;BP109;5
2606;10/07/21;1244;EB512;5
2607;10/07/21;617;BP110;1
2608;10/07/21;1412;EB502;5
2609;10/07/21;1864;TV809;3
2610;10/07/21;1146;EB508;5
2611;10/07/21;584;DK209;4
2612;10/07/21;405;RK606;6
2613;11/07/21;1878;RS707;4
2614;11/07/21;737;RS707;2
2615;11/07/21;1876;RK607;3
2616;11/07/21;1762;TV804;2
2617;11/07/21;1531;TV808;3
2618;11/07/21;392;TV805;5
2619;12/07/21;688;BP108;4
2620;12/07/21;1425;EB509;5
2621;12/07/21;1380;DS307;4
2622;12/07/21;322;BP104;3
2623;12/07/21;494;DS305;3
2624;12/07/21;657;EB520;5
2625;12/07/21;855;DK203;3
2626;13/07/21;2066;BP102;2
2627;13/07/21;196;EB506;1
2628;14/07/21;557;TV802;4
2629;14/07/21;1796;RS702;2
2630;14/07/21;614;BP102;4
2631;15/07/21;1644;DS305;3
2632;15/07/21;711;DK201;4
2633;15/07/21;222;TV809;1
2634;15/07/21;1940;EB514;3
2635;16/07/21;423;EB504;4
2636;16/07/21;144;RS707;2
2637;16/07/21;1974;DK201;2
2638;16/07/21;1433;DS306;3
2639;17/07/21;116;DK203;3
2640;17/07/21;329;DK206;1
2641;17/07/21;2024;EB513;2
2642;17/07/21;833;EB513;3
2643;17/07/21;1849;DK207;4
2644;17/07/21;544;EB519;4
2645;17/07/21;302;DK207;1
2646;18/07/21;42;BP101;3
2647;18/07/21;1693;DS301;3
2648;18/07/21;755;BP106;4
2649;18/07/21;1698;EB505;4
2650;18/07/21;955;DS305;5
2651;18/07/21;1790;BP105;3
2652;19/07/21;301;TV811;4
2653;19/07/21;2073;EB501;4
2654;19/07/21;316;TV805;3
2655;19/07/21;941;TV809;3
2656;19/07/21;1956;RS703;6
2657;19/07/21;121;EB502;5
2658;20/07/21;761;TV813;4
2659;20/07/21;501;BP108;3
2660;20/07/21;2038;TV803;5
2661;20/07/21;16;DK208;4
2662;21/07/21;620;RK602;5
2663;21/07/21;496;EB506;2
2664;22/07/21;100;EB521;4
2665;22/07/21;140;EB503;1
2666;22/07/21;126;EB511;3
2667;22/07/21;265;TV806;3
2668;23/07/21;1069;TV802;5
2669;23/07/21;366;RK605;2
2670;24/07/21;1942;EB520;5
2671;24/07/21;1781;EB521;2
2672;24/07/21;1524;RK602;4
2673;25/07/21;1497;TV811;4
2674;25/07/21;1296;EB503;3
2675;25/07/21;1731;TV811;4
2676;25/07/21;1;TV803;2
2677;25/07/21;2048;DS303;3
2678;25/07/21;777;DS302;2
2679;26/07/21;364;TV803;4
2680;27/07/21;223;TV811;3
2681;27/07/21;1851;RK602;3
2682;27/07/21;379;EB504;4
2683;27/07/21;2108;BP109;6
2684;27/07/21;968;TV810;3
2685;27/07/21;1178;TV812;2
2686;27/07/21;1594;EB512;4
2687;28/07/21;1311;TV807;2
2688;28/07/21;518;BP102;2
2689;28/07/21;1863;BP104;2
2690;28/07/21;854;RK605;2
2691;29/07/21;2119;BP109;4
2692;30/07/21;1729;BP106;4
2693;30/07/21;396;EB521;3
2694;30/07/21;213;DK204;3
2695;30/07/21;1658;BP106;3
2696;30/07/21;1194;TV813;2
2697;31/07/21;1203;RS707;5
2698;31/07/21;880;TV810;2
2699;31/07/21;1744;RS702;4
2700;31/07/21;692;TV808;2
2701;01/08/21;1213;TV809;3
2702;01/08/21;544;DS306;2
2703;01/08/21;1322;EB502;2
2704;01/08/21;245;TV802;4
2705;01/08/21;1148;RS706;6
2706;02/08/21;1305;BP106;5
2707;02/08/21;906;BP109;4
2708;02/08/21;660;BP109;4
2709;03/08/21;626;EB503;3
2710;03/08/21;17;TV807;3
2711;03/08/21;2051;RS704;5
2712;03/08/21;1753;EB511;5
2713;03/08/21;1841;RS703;3
2714;03/08/21;1721;RS705;3
2715;04/08/21;1706;EB518;4
2716;04/08/21;1088;EB508;2
2717;04/08/21;2034;DS303;5
2718;04/08/21;796;BP109;3
2719;05/08/21;432;EB509;3
2720;05/08/21;1906;BP105;2
2721;05/08/21;1219;DS301;1
2722;05/08/21;1733;TV804;3
2723;05/08/21;1351;RK607;4
2724;05/08/21;1942;DK209;4
2725;05/08/21;1811;BP105;3
2726;05/08/21;2105;DK208;4
2727;05/08/21;863;EB517;5
2728;06/08/21;378;TV812;3
2729;06/08/21;1549;RS706;5
2730;06/08/21;1032;RK603;2
2731;06/08/21;1337;TV805;3
2732;06/08/21;1581;EB507;1
2733;07/08/21;494;EB514;4
2734;07/08/21;1654;BP109;3
2735;07/08/21;476;DK204;2
2736;07/08/21;320;TV803;4
2737;07/08/21;1532;RK606;3
2738;08/08/21;1102;DS301;5
2739;08/08/21;327;DK208;1
2740;08/08/21;1028;TV813;3
2741;08/08/21;1760;BP106;4
2742;09/08/21;581;RK603;4
2743;09/08/21;2068;TV802;1
2744;10/08/21;737;RS703;3
2745;11/08/21;725;TV810;5
2746;11/08/21;889;TV811;5
2747;11/08/21;286;TV807;4
2748;11/08/21;320;TV813;5
2749;11/08/21;982;TV810;4
2750;11/08/21;442;EB504;5
2751;11/08/21;502;DK202;4
2752;11/08/21;2055;BP105;3
2753;12/08/21;459;EB501;4
2754;12/08/21;1968;EB513;5
2755;12/08/21;1461;TV802;5
2756;13/08/21;175;TV804;3
2757;13/08/21;100;EB516;4
2758;13/08/21;1513;DK203;4
2759;13/08/21;1812;EB503;5
2760;14/08/21;552;DS306;4
2761;14/08/21;2025;DK209;5
2762;14/08/21;1592;EB509;4
2763;14/08/21;1746;EB504;2
2764;15/08/21;281;TV806;4
2765;15/08/21;1581;EB501;3
2766;15/08/21;1381;TV810;6
2767;16/08/21;400;EB504;2
2768;16/08/21;1399;EB520;2
2769;16/08/21;881;TV802;5
2770;16/08/21;225;TV812;3
2771;17/08/21;1890;EB514;2
2772;17/08/21;1395;EB502;3
2773;18/08/21;1755;EB505;5
2774;18/08/21;1177;RS702;5
2775;18/08/21;551;TV812;3
2776;18/08/21;1179;EB502;1
2777;18/08/21;90;TV805;5
2778;18/08/21;1597;RS704;3
2779;19/08/21;1687;TV802;3
2780;19/08/21;88;EB501;5
2781;20/08/21;180;TV809;3
2782;20/08/21;1202;RS702;4
2783;20/08/21;444;TV808;2
2784;20/08/21;2116;TV806;4
2785;21/08/21;1813;TV801;5
2786;21/08/21;1656;DK202;6
2787;21/08/21;1977;EB520;1
2788;21/08/21;1438;BP109;3
2789;22/08/21;373;RK603;4
2790;22/08/21;62;EB511;2
2791;22/08/21;1268;BP108;2
2792;22/08/21;1526;RS704;4
2793;22/08/21;1957;EB502;1
2794;22/08/21;1016;RS703;4
2795;23/08/21;142;EB506;5
2796;23/08/21;728;DS301;2
2797;23/08/21;1047;RS706;4
2798;23/08/21;235;TV810;3
2799;24/08/21;1997;BP108;5
2800;24/08/21;971;EB509;4
2801;24/08/21;1136;BP108;4
2802;24/08/21;1246;DK206;6
2803;25/08/21;403;EB509;3
2804;25/08/21;1246;EB506;4
2805;26/08/21;1935;TV803;2
2806;26/08/21;1413;RS703;6
2807;26/08/21;1369;TV811;4
2808;26/08/21;1440;EB507;2
2809;26/08/21;1848;RK606;2
2810;26/08/21;1867;EB511;2
2811;27/08/21;2009;RK603;4
2812;27/08/21;755;DS303;4
2813;28/08/21;1865;DK204;2
2814;28/08/21;1308;TV809;3
2815;28/08/21;1831;TV812;1
2816;28/08/21;1298;BP106;4
2817;28/08/21;1838;DS306;2
2818;28/08/21;2064;BP101;3
2819;28/08/21;20;BP110;6
2820;28/08/21;1370;RK606;3
2821;28/08/21;2092;EB512;6
2822;29/08/21;633;DS303;4
2823;29/08/21;850;EB507;5
2824;29/08/21;511;TV804;5
2825;29/08/21;1331;EB508;2
2826;29/08/21;1676;EB508;4
2827;29/08/21;1856;DS303;2
2828;30/08/21;518;EB501;3
2829;30/08/21;1897;RS702;5
2830;30/08/21;246;EB521;3
2831;30/08/21;1368;EB504;2
2832;31/08/21;1324;RK606;3
2833;31/08/21;172;EB513;3
2834;31/08/21;455;EB507;2
2835;31/08/21;323;EB509;4
2836;31/08/21;1728;DK201;2
2837;31/08/21;1366;RK605;2
2838;31/08/21;1270;BP104;5
2839;31/08/21;429;TV813;3
2840;01/09/21;1819;RS702;4
2841;01/09/21;1489;BP102;3
2842;01/09/21;286;BP107;4
2843;01/09/21;570;TV806;5
2844;01/09/21;230;DS307;2
2845;02/09/21;137;EB521;2
2846;02/09/21;627;DK204;3
2847;02/09/21;1534;TV808;1
2848;03/09/21;314;DK204;3
2849;03/09/21;700;BP110;5
2850;03/09/21;785;TV803;5
2851;03/09/21;140;RK604;6
2852;03/09/21;652;RK606;3
2853;03/09/21;1934;DS307;4
2854;04/09/21;1670;TV806;5
2855;04/09/21;1386;EB501;6
2856;04/09/21;1291;BP110;2
2857;04/09/21;1088;TV802;3
2858;04/09/21;1853;RS705;2
2859;05/09/21;1855;EB520;3
2860;05/09/21;649;RS706;6
2861;05/09/21;286;EB516;5
2862;05/09/21;1559;RK605;3
2863;05/09/21;1037;RS707;2
2864;06/09/21;261;EB514;1
2865;06/09/21;1284;EB501;4
2866;06/09/21;471;RK602;3
2867;06/09/21;1151;DK206;3
2868;07/09/21;387;BP104;4
2869;07/09/21;1574;EB513;5
2870;07/09/21;500;BP101;2
2871;07/09/21;1404;DS304;6
2872;07/09/21;1287;EB511;6
2873;07/09/21;230;DS304;3
2874;08/09/21;2052;DS305;6
2875;08/09/21;14;DK201;3
2876;09/09/21;92;BP106;5
2877;09/09/21;177;EB519;4
2878;09/09/21;1490;EB513;4
2879;09/09/21;1048;DK207;6
2880;09/09/21;224;TV805;4
2881;10/09/21;1815;DK203;5
2882;10/09/21;751;EB513;1
2883;10/09/21;718;RK606;5
2884;10/09/21;205;DK202;3
2885;11/09/21;24;DK208;3
2886;11/09/21;2000;DK209;3
2887;11/09/21;349;DK203;4
2888;12/09/21;1187;RS706;4
2889;12/09/21;1282;EB517;4
2890;12/09/21;1630;EB516;3
2891;13/09/21;1648;EB501;5
2892;14/09/21;1656;RS705;2
2893;14/09/21;976;RS707;5
2894;14/09/21;792;DK203;1
2895;14/09/21;862;DS307;3
2896;15/09/21;1880;RK605;3
2897;16/09/21;1441;RS702;3
2898;16/09/21;1227;EB521;2
2899;16/09/21;2091;RK605;5
2900;16/09/21;1406;RS704;6
2901;16/09/21;2032;EB508;2
2902;17/09/21;1441;RK607;2
2903;17/09/21;856;EB512;2
2904;17/09/21;853;DK203;5
2905;17/09/21;248;TV807;3
2906;17/09/21;358;RS702;3
2907;17/09/21;967;EB506;2
2908;17/09/21;504;DK209;3
2909;18/09/21;1792;DK205;3
2910;18/09/21;1478;DK201;3
2911;18/09/21;1562;RS704;2
2912;19/09/21;636;EB507;5
2913;19/09/21;1931;EB513;1
2914;20/09/21;1179;TV810;4
2915;20/09/21;1832;EB516;4
2916;20/09/21;104;TV805;4
2917;21/09/21;1406;DK201;5
2918;21/09/21;2079;BP102;1
2919;21/09/21;1008;BP101;3
2920;21/09/21;539;TV810;5
2921;21/09/21;372;RS707;6
2922;22/09/21;616;EB505;6
2923;23/09/21;308;DS305;2
2924;24/09/21;868;TV810;6
2925;24/09/21;758;RS704;5
2926;24/09/21;1125;BP108;2
2927;24/09/21;1880;EB504;3
2928;24/09/21;1579;RK603;2
2929;24/09/21;1549;RK602;4
2930;25/09/21;460;EB518;1
2931;25/09/21;186;DK209;5
2932;25/09/21;860;TV803;3
2933;25/09/21;505;TV802;3
2934;25/09/21;843;DK207;2
2935;25/09/21;1872;EB509;2
2936;26/09/21;435;DS305;5
2937;26/09/21;995;EB520;2
2938;27/09/21;311;BP102;2
2939;27/09/21;725;BP110;2
2940;27/09/21;1292;RS707;4
2941;27/09/21;795;BP102;6
2942;28/09/21;576;DS307;2
2943;28/09/21;815;BP110;3
2944;28/09/21;907;RS702;4
2945;29/09/21;423;EB519;2
2946;29/09/21;1346;EB516;3
2947;29/09/21;726;TV803;4
2948;29/09/21;817;EB513;5
2949;30/09/21;1385;BP108;1
2950;30/09/21;1795;DS305;3
2951;30/09/21;529;EB503;6
2952;30/09/21;1854;DS303;4
2953;01/10/21;1180;EB521;2
2954;01/10/21;206;DK205;3
2955;02/10/21;481;TV801;4
2956;02/10/21;112;DS307;4
2957;03/10/21;224;DK208;4
2958;03/10/21;1354;DK201;4
2959;03/10/21;911;EB521;4
2960;03/10/21;1446;RK603;2
2961;03/10/21;585;DS306;3
2962;03/10/21;944;BP102;3
2963;03/10/21;2077;EB512;4
2964;04/10/21;301;DS304;3
2965;04/10/21;1523;EB518;4
2966;04/10/21;1623;EB519;3
2967;04/10/21;2070;EB511;2
2968;04/10/21;1098;EB518;4
2969;05/10/21;254;EB520;4
2970;05/10/21;254;EB520;2
2971;05/10/21;1239;DS307;4
2972;05/10/21;1330;EB514;2
2973;05/10/21;1997;EB506;3
2974;06/10/21;1266;RK602;4
2975;06/10/21;543;BP110;4
2976;06/10/21;176;TV812;1
2977;07/10/21;668;EB509;6
2978;07/10/21;2062;TV810;1
2979;07/10/21;1022;RK606;4
2980;08/10/21;2038;EB516;4
2981;08/10/21;2026;DS302;4
2982;08/10/21;81;RK605;5
2983;09/10/21;165;BP106;3
2984;09/10/21;1005;EB505;1
2985;09/10/21;1565;RK607;4
2986;09/10/21;1061;TV806;4
2987;09/10/21;1030;TV803;5
2988;10/10/21;1132;TV813;2
2989;10/10/21;255;RK606;5
2990;10/10/21;1557;EB521;3
2991;10/10/21;1582;BP109;4
2992;10/10/21;1582;BP109;2
2993;11/10/21;239;TV810;2
2994;11/10/21;1585;BP110;3
2995;12/10/21;1699;EB512;5
2996;12/10/21;804;BP110;2
2997;13/10/21;936;TV801;1
2998;13/10/21;1011;TV804;2
2999;13/10/21;950;TV806;3
3000;13/10/21;573;TV805;4
3001;13/10/21;1568;TV802;4
3002;13/10/21;994;EB512;2
3003;13/10/21;1505;RK605;5
3004;13/10/21;2105;DK201;3
3005;14/10/21;1232;TV805;3
3006;14/10/21;1984;TV805;5
3007;14/10/21;2062;EB513;1
3008;14/10/21;125;TV811;2
3009;14/10/21;1474;EB521;2
3010;14/10/21;528;EB503;3
3011;15/10/21;30;DS307;4
3012;15/10/21;653;TV805;4
3013;15/10/21;1340;EB508;5
3014;15/10/21;1243;TV810;4
3015;15/10/21;1529;DK203;5
3016;15/10/21;104;EB512;2
3017;16/10/21;1073;RS702;3
3018;16/10/21;834;BP106;2
3019;17/10/21;1458;DK202;3
3020;17/10/21;1035;EB509;2
3021;18/10/21;408;BP101;4
3022;18/10/21;290;TV803;3
3023;19/10/21;2099;DK204;3
3024;19/10/21;686;DK209;5
3025;19/10/21;994;EB516;4
3026;19/10/21;1878;RS704;5
3027;19/10/21;1705;DK202;3
3028;19/10/21;1819;TV801;4
3029;20/10/21;907;TV811;2
3030;20/10/21;872;BP106;5
3031;20/10/21;1394;DK207;1
3032;21/10/21;1079;RK606;4
3033;21/10/21;331;EB514;5
3034;21/10/21;1325;RS705;3
3035;21/10/21;1351;TV805;4
3036;21/10/21;269;DK205;1
3037;22/10/21;475;RK606;4
3038;22/10/21;1957;EB514;3
3039;22/10/21;1051;DK208;5
3040;23/10/21;470;BP109;2
3041;23/10/21;2120;DK203;3
3042;23/10/21;1289;RK606;3
3043;23/10/21;929;EB514;5
3044;24/10/21;1281;BP109;5
3045;24/10/21;305;TV806;2
3046;24/10/21;1354;DK205;2
3047;25/10/21;950;EB514;3
3048;25/10/21;496;RS703;1
3049;26/10/21;1804;EB519;3
3050;26/10/21;61;DS307;3
3051;26/10/21;583;RK605;1
3052;26/10/21;1607;RK604;3
3053;27/10/21;1966;DK209;4
3054;27/10/21;9;DS305;5
3055;27/10/21;9;DS305;3
3056;27/10/21;1151;DS305;4
3057;28/10/21;2090;TV813;2
3058;28/10/21;1014;TV802;4
3059;28/10/21;673;TV811;3
3060;28/10/21;35;DS304;2
3061;29/10/21;136;TV802;3
3062;29/10/21;347;TV806;1
3063;29/10/21;1740;BP107;5
3064;29/10/21;1714;DS304;2
3065;29/10/21;1926;DS303;3
3066;30/10/21;504;RK604;3
3067;30/10/21;63;DS306;2
3068;30/10/21;1956;BP110;3
3069;30/10/21;1448;DS303;2
3070;30/10/21;1028;EB504;4
3071;31/10/21;1018;DK208;2
3072;31/10/21;711;EB504;1
3073;31/10/21;514;DS303;4
3074;31/10/21;1198;RK606;2
3075;01/11/21;1276;RK606;2
3076;01/11/21;33;BP110;4
3077;01/11/21;1891;EB502;5
3078;01/11/21;545;DS306;4
3079;01/11/21;1598;TV808;2
3080;01/11/21;1493;DK201;3
3081;02/11/21;1931;EB504;3
3082;02/11/21;1261;RK604;3
3083;02/11/21;95;TV802;6
3084;02/11/21;585;BP106;2
3085;03/11/21;828;RS705;3
3086;03/11/21;994;EB501;4
3087;03/11/21;558;RK604;4
3088;03/11/21;1656;DK206;2
3089;03/11/21;283;DS301;1
3090;04/11/21;779;EB520;4
3091;04/11/21;1863;EB516;5
3092;05/11/21;908;EB516;4
3093;05/11/21;1188;RS707;2
3094;05/11/21;1317;EB519;5
3095;05/11/21;317;RS705;2
3096;05/11/21;662;BP102;4
3097;06/11/21;605;TV805;5
3098;06/11/21;1884;BP102;6
3099;06/11/21;1816;BP107;5
3100;07/11/21;697;EB505;3
3101;07/11/21;797;EB519;2
3102;07/11/21;1801;TV802;4
3103;07/11/21;92;DS304;2
3104;07/11/21;1603;TV809;2
3105;07/11/21;1137;DK202;2
3106;08/11/21;607;TV810;3
3107;08/11/21;1865;EB513;2
3108;08/11/21;787;DS307;5
3109;08/11/21;385;EB521;5
3110;08/11/21;267;RS706;3
3111;08/11/21;1178;TV803;4
3112;08/11/21;472;RK604;5
3113;08/11/21;1230;DK202;5
3114;08/11/21;652;DS306;5
3115;08/11/21;1591;RK606;2
3116;09/11/21;1406;EB501;5
3117;09/11/21;1796;RS702;1
3118;09/11/21;206;EB503;5
3119;09/11/21;876;BP105;2
3120;09/11/21;2064;EB521;5
3121;09/11/21;729;TV812;5
3122;10/11/21;941;DK201;3
3123;10/11/21;1166;EB505;5
3124;10/11/21;496;EB507;5
3125;11/11/21;788;EB502;5
3126;11/11/21;1762;DS302;5
3127;11/11/21;646;TV806;2
3128;12/11/21;1956;EB501;2
3129;12/11/21;1392;TV812;2
3130;12/11/21;1001;BP105;5
3131;12/11/21;1113;EB513;5
3132;12/11/21;902;DK203;1
3133;13/11/21;956;TV807;4
3134;13/11/21;760;DK207;5
3135;13/11/21;141;EB520;6
3136;13/11/21;1765;EB517;2
3137;14/11/21;147;TV811;3
3138;15/11/21;451;RK604;6
3139;15/11/21;882;DK209;2
3140;16/11/21;502;RS703;2
3141;16/11/21;900;BP105;4
3142;16/11/21;2096;RS703;2
3143;17/11/21;1916;EB507;1
3144;18/11/21;1;BP102;5
3145;18/11/21;36;TV802;6
3146;18/11/21;1910;EB501;4
3147;18/11/21;371;RK602;3
3148;19/11/21;754;DK206;4
3149;19/11/21;588;EB507;2
3150;19/11/21;1279;RK605;5
3151;19/11/21;1813;DS306;6
3152;19/11/21;741;BP110;4
3153;19/11/21;982;BP110;4
3154;19/11/21;1878;EB506;3
3155;20/11/21;1867;EB501;4
3156;21/11/21;18;EB503;3
3157;21/11/21;697;RK602;3
3158;21/11/21;379;BP101;2
3159;21/11/21;1808;DS302;2
3160;21/11/21;694;BP110;4
3161;21/11/21;852;EB521;3
3162;21/11/21;1330;TV803;3
3163;21/11/21;1214;DK203;6
3164;21/11/21;627;EB505;3
3165;22/11/21;1400;EB505;5
3166;22/11/21;1299;DK204;4
3167;22/11/21;901;BP107;2
3168;22/11/21;1066;RK605;4
3169;22/11/21;374;BP110;4
3170;22/11/21;971;EB517;4
3171;23/11/21;437;RS702;5
3172;23/11/21;439;BP109;5
3173;23/11/21;1748;RS702;2
3174;23/11/21;924;RS703;3
3175;24/11/21;608;EB520;4
3176;24/11/21;624;TV807;6
3177;24/11/21;1919;TV809;3
3178;24/11/21;1953;EB513;3
3179;25/11/21;83;DS304;2
3180;25/11/21;1702;RS703;4
3181;25/11/21;1875;RK605;3
3182;25/11/21;1938;RK604;3
3183;26/11/21;811;BP101;2
3184;26/11/21;1675;TV812;4
3185;26/11/21;942;BP110;6
3186;26/11/21;1660;TV812;3
3187;27/11/21;258;TV809;4
3188;27/11/21;1870;DS305;4
3189;27/11/21;1853;EB506;3
3190;27/11/21;1293;TV808;4
3191;27/11/21;1835;DK205;5
3192;27/11/21;1747;RK602;3
3193;27/11/21;2103;BP108;5
3194;27/11/21;665;TV805;4
3195;27/11/21;1479;TV812;3
3196;28/11/21;1568;TV813;1
3197;28/11/21;468;TV804;2
3198;28/11/21;1488;DK205;5
3199;29/11/21;1949;DK208;1
3200;29/11/21;322;DK207;5
3201;29/11/21;1288;DK208;6
3202;29/11/21;1743;TV805;5
3203;29/11/21;650;RS707;4
3204;30/11/21;765;DS307;5
3205;30/11/21;13;DS306;4
3206;30/11/21;471;DK206;3
3207;30/11/21;161;EB518;1
3208;30/11/21;209;DK209;6
3209;30/11/21;1363;BP101;4
3210;01/12/21;308;TV812;5
3211;02/12/21;1767;DS305;3
3212;02/12/21;1553;EB517;5
3213;02/12/21;73;DS306;4
3214;02/12/21;1105;EB516;5
3215;03/12/21;1982;EB508;1
3216;03/12/21;678;EB509;3
3217;03/12/21;469;BP102;2
3218;03/12/21;247;EB516;3
3219;04/12/21;628;DK209;2
3220;04/12/21;1094;RS705;6
3221;05/12/21;1107;DK203;2
3222;05/12/21;1361;TV810;5
3223;05/12/21;1992;DK201;6
3224;05/12/21;2057;TV811;5
3225;05/12/21;1352;RK603;4
3226;05/12/21;399;TV808;3
3227;06/12/21;1409;DK205;4
3228;06/12/21;792;TV807;3
3229;06/12/21;991;EB517;5
3230;06/12/21;1111;EB509;5
3231;06/12/21;716;TV803;4
3232;06/12/21;1472;EB508;4
3233;06/12/21;1204;DK204;4
3234;06/12/21;879;EB512;3
3235;07/12/21;575;TV808;3
3236;07/12/21;1547;EB521;4
3237;07/12/21;1294;RS705;4
3238;08/12/21;1679;DS301;4
3239;08/12/21;1115;TV811;3
3240;08/12/21;568;DS301;5
3241;08/12/21;463;RS704;2
3242;08/12/21;895;EB516;3
